Transaction ID,Customer ID,Transaction Amount,Transaction Date,Payment Method,Product Category,Quantity,Customer Age,Customer Location,Device Used,Is Fraudulent,Account Age Days,Transaction Hour
9ded0355-717d-4c5e-8f19-5b36994edc68,2fbb7a51-f809-497a-bb34-f70d4a983a5e,114.92,1/5/2024 12:00,credit card,toys & games,4,47,West Donaldhaven,tablet,1,241,12
79b9875a-8ef2-4c9a-b76e-8b7e456c1d8d,5a3210c7-7447-457f-85e9-bfd5ec2b9265,28.17,1/26/2024 4:53,debit card,home & garden,5,22,Hartton,tablet,1,84,4
438c4096-7d23-4aa8-bc6d-43ccb64609c0,fe0ebd1b-716c-46ac-8287-5c913b3398c6,275.86,1/24/2024 5:18,credit card,electronics,3,21,Port Michaelmouth,tablet,1,43,5
1ada09e5-a83e-465b-bcdc-8bc719e5c662,d89edc56-843d-4275-9bac-b2b26b548bb4,1116.76,1/17/2024 11:07,bank transfer,clothing,2,41,New Brianna,mobile,1,253,11
407ca179-d36d-4998-8521-a0078f3f9e2c,df084262-3456-48e5-b467-6be053a5c774,130.39,2/19/2024 6:17,credit card,home & garden,4,40,North Scott,tablet,1,244,6
f299bcfb-16bc-43bc-bf38-860fd334859f,d99f249d-3101-4021-a9f6-389c25492629,356.42,3/11/2024 13:39,bank transfer,health & beauty,4,31,Kleinhaven,mobile,1,246,13
ab977413-1b0c-4430-951b-7a0dc57da3ee,61e52f07-e813-46ff-8efd-736fb48bb6e7,170.82,2/14/2024 5:07,bank transfer,clothing,5,43,South Dorothy,mobile,1,245,5
6a1222ef-5c5e-4c05-9331-6169aef3122c,0f7a1983-9efe-4e08-8f3c-20b6d9dce340,149.46,1/30/2024 12:12,bank transfer,health & beauty,2,36,Walshburgh,mobile,1,72,12
45b837fe-1bdd-49b8-bad0-0857d4e29405,eeb136f6-f3a2-4180-ab77-8bc7476a8b9d,179.88,1/10/2024 8:38,bank transfer,home & garden,5,37,Wendyshire,tablet,1,278,8
a5d3b0ed-a2c0-4285-b8bf-9f75b25261ca,61d5e799-e67b-4d79-9886-948a24b876de,300.5,3/13/2024 20:28,bank transfer,clothing,3,37,Heidimouth,mobile,1,278,20
da522b8c-871e-4458-82bc-bbd57a5b0f22,ec6eb80d-26de-4d32-9610-01b5fb87fb6d,212.74,3/31/2024 7:30,bank transfer,electronics,1,33,West Steven,tablet,1,229,7
993dde52-fd14-4264-b1c8-cfe43512e5c4,3e5999e1-0227-43dd-9293-b8b57dbe4e23,321.16,1/4/2024 17:57,credit card,clothing,2,27,South Williamfort,mobile,1,202,17
a8836da6-0561-4fb8-a3b5-2e512c323058,4d072471-9100-48b3-ac4c-249b9de8d858,156.51,3/9/2024 8:01,bank transfer,health & beauty,1,31,Michelleborough,desktop,1,4,8
51de93ba-c36a-4bb4-854b-af27627cb051,45863b90-d5c5-4ab2-a786-d32987e714ee,33.86,1/5/2024 13:02,bank transfer,clothing,3,30,Staceyfort,desktop,1,170,13
84ca1bd8-06a1-42d6-99be-fdea552914f0,cfe54cd7-ba8c-439a-9c05-62f6364c0779,714.77,2/17/2024 17:14,PayPal,health & beauty,3,27,Nicholasview,tablet,1,99,17
4664e163-da4b-40eb-83fe-2bdf099cc8f4,7af74436-818c-4723-a9a5-27da6eecb4dd,1170.52,3/6/2024 6:10,PayPal,health & beauty,1,50,Boydburgh,desktop,1,99,6
6b40c54b-f21c-4e4b-8f27-2b8d1681c087,950fe9a1-9892-41b7-9333-bd0995ad20bb,295.78,2/16/2024 15:31,credit card,toys & games,1,26,Lake Monicachester,mobile,1,116,15
3a5e34c1-ab7e-4063-9595-77f6fbe5e546,3eeb3d29-21f5-4b27-be9d-1b5e18085e06,112.8,1/11/2024 1:43,PayPal,electronics,2,38,Carloschester,mobile,1,178,1
492f5d34-6068-414d-990d-d9396f46f215,81924680-0e98-4c90-a2d7-3b703c1f6b1b,624.41,3/22/2024 12:38,bank transfer,clothing,2,24,West Troy,desktop,1,344,12
d59b3f7c-3e39-4b2a-91fc-f7874b68fa8f,ca932268-733d-480b-b082-02faf1c00a8e,185.59,1/7/2024 13:24,debit card,toys & games,4,33,Port Debbie,mobile,1,82,13
a7ae78d5-80bc-4649-8f97-4c28d5f6c8ff,494ac97b-634b-4f66-89f5-145eef8aa6be,332.85,3/4/2024 15:43,PayPal,clothing,4,46,West Amandatown,mobile,1,73,15
7c963e32-c126-4a96-944d-e80b12bbf701,e0f70e60-6d88-4fac-b8fe-d5bbb3efb14b,213.52,1/4/2024 10:29,PayPal,electronics,5,27,Lake Cindy,mobile,1,273,10
4b8ce68e-a46d-402a-a108-ca39398802ca,765ad8ae-dba4-477e-bab2-2f00b8d79d13,70.96,2/16/2024 0:31,credit card,toys & games,1,24,New Michelle,mobile,1,337,0
fcd0cde1-a8e2-4487-b887-91b1737a3eb0,8ee007fd-4b65-4811-8b14-f33715512ecb,168.4,3/29/2024 15:23,debit card,electronics,5,36,Rogerchester,desktop,1,123,15
3c3f74be-0dfe-49a9-9bc3-e8bc8df38e68,0300554a-ed83-4097-a07f-b799745de1c1,353.31,2/22/2024 21:05,bank transfer,electronics,3,51,Port Walter,tablet,1,17,21
c7a1fdc0-748e-4406-abe6-a06a920262fe,7651c727-e9c6-457f-bccd-782c550ab09c,30.83,1/2/2024 19:30,bank transfer,electronics,2,24,West Kirsten,tablet,1,237,19
cea43800-a7f9-46f0-b667-6adf83b260fd,6b2ad08e-3193-4a8b-9901-4b109606fe34,71.8,3/31/2024 15:11,PayPal,toys & games,5,44,Amandashire,desktop,1,30,15
7af95ac1-b250-4b3a-b533-ca1913da9baa,287ec903-1e4c-4cae-bf9b-196190f80891,180.48,2/21/2024 10:19,credit card,electronics,5,36,Julieville,tablet,1,213,10
3741eb6a-a1ff-4b6c-8dbf-b9bf38a51342,73b421b3-2ecd-4944-9696-2811f063a23f,350.17,3/14/2024 11:42,credit card,home & garden,2,44,Dawnfurt,tablet,1,288,11
65aeb8ab-0c85-4da9-8ffd-062a52351976,9660770f-900c-44b5-a4de-f2f42c0059df,199.67,3/12/2024 9:18,PayPal,home & garden,4,29,Lake Charles,tablet,1,274,9
683dbc7f-05d6-4027-9cda-fb92ebb0e083,183be675-933a-4e73-9dfd-ac577aafe9fe,723.66,3/31/2024 7:21,bank transfer,toys & games,5,41,West Heatherport,tablet,1,18,7
29e9abab-aa8b-4653-a7d2-71973b581f5f,185a0e2e-acbe-4c65-9dae-e941f14ac29b,398.71,1/10/2024 17:07,bank transfer,health & beauty,1,31,Johnhaven,tablet,1,24,17
4a56af1b-6ecd-43c1-b25f-d42fe7dd818c,e1b3568e-40af-407a-bb5e-d1fa721484ad,112.23,2/23/2024 18:36,bank transfer,clothing,5,32,Coxstad,mobile,1,320,18
4bd30426-0aa8-4d96-9870-9ad80e2e5ed7,de4554c5-1d2e-4e83-bfe5-e75bc78dd002,111.97,1/11/2024 23:28,PayPal,health & beauty,5,52,South Krystalside,tablet,1,288,23
07e37a12-7994-48d5-a843-b7a711ec72d8,294a64d1-9d14-4a68-a9a1-3732002b146a,107.21,1/11/2024 3:39,debit card,health & beauty,2,26,East Richardborough,mobile,1,164,3
81a2a91e-8822-4afa-8805-c075c2051ab5,ead86342-06b9-42e4-9056-c0c5c493d971,31.55,1/26/2024 11:54,bank transfer,health & beauty,5,23,Lake Lesliemouth,desktop,1,205,11
2060641f-bfc7-430b-8100-884e925e56b6,abbd6389-e034-4eed-92c4-5f5235969710,232.49,2/10/2024 8:12,bank transfer,health & beauty,5,23,Andrewport,mobile,1,313,8
67195e47-71ce-48a3-b88c-acb4145bf543,083912f8-b2ec-4cbe-a210-2c5397ca1ac0,108.89,1/23/2024 15:56,bank transfer,toys & games,1,33,Knightstad,tablet,1,112,15
96a58317-49d3-4115-ab3f-521ee0fa1b06,0bd525a8-a5f2-4c51-ad59-bec5ab3ec813,534.13,3/9/2024 2:11,debit card,electronics,5,35,North Jasonport,tablet,1,340,2
16a7f25a-db0a-45fa-b482-a50ae06d6684,0cddd2c9-4b16-4763-82d2-95a9c925563b,168.51,1/29/2024 12:12,PayPal,toys & games,3,28,New Brian,mobile,1,282,12
2c2bff0a-c04d-4f02-a10f-86993dd5c3a9,7530c042-212b-425c-be09-e5f6ad989266,99.48,2/10/2024 17:07,PayPal,electronics,5,52,Larrychester,desktop,1,6,17
46187823-8d55-4602-b6ec-ff450a20de11,0ffab8d6-d7e0-40cd-ab1e-df1f2d5f719e,18.32,1/21/2024 1:19,PayPal,electronics,5,37,Lake Kristinaborough,mobile,1,79,1
0756645d-c203-412f-86c3-9ff308325e4e,7823ed5b-9f64-4e86-81fe-90dd1ab314d3,39.83,2/11/2024 18:41,bank transfer,home & garden,2,42,Amymouth,mobile,1,22,18
0c69d358-d88b-4706-964a-621ab10e75d5,1e98bad5-a497-4f75-a9f2-4bbd361415ba,19.05,3/5/2024 11:02,PayPal,home & garden,2,41,Gregoryville,tablet,1,18,11
b51536b7-03c5-4b97-8801-0e1b8cddc3ee,cae7c020-0b36-43c5-943d-f4bf36d55290,26.94,4/2/2024 16:12,debit card,home & garden,2,42,New Andreashire,mobile,1,46,16
fc96f5a8-d29c-453d-a54a-b76f8bf1aa73,a3180771-c114-43c8-97d6-92543f43228b,28.08,1/2/2024 11:08,debit card,toys & games,4,45,North Gary,desktop,1,204,11
a36f01fc-00a2-46e4-aa1c-51719207465e,a3d5c520-6180-4a56-b64c-eb0748b6e473,49.87,3/6/2024 19:02,bank transfer,health & beauty,3,38,South Anthony,tablet,1,289,19
664bc4b9-c11b-4251-ab67-33d8e86e19ae,4d0be4d6-dd76-476e-bbcc-f788ee9cc31d,95.15,3/16/2024 9:10,bank transfer,home & garden,3,45,East Benjaminfurt,desktop,1,101,9
3053bca4-89c9-490b-8736-d7e5d1d9567e,52c3e83a-5261-41b9-979b-9cc4efd9b049,24.49,2/22/2024 9:16,debit card,health & beauty,5,20,Seanhaven,tablet,1,42,9
ca37a383-5282-4669-ae28-26638db89fe6,af1535bd-925d-4f58-b407-7fa5648e35ec,125.22,3/25/2024 21:27,bank transfer,health & beauty,3,46,Grahamfurt,tablet,1,113,21
cd660d53-e67e-40b1-a95b-104304207fa4,c2b05f63-42a9-4e9f-aa84-799f48211d75,23.57,3/21/2024 18:59,PayPal,toys & games,5,39,Bakerside,tablet,1,159,18
1aea6236-5a68-480e-b311-508eea616e88,00ebd079-55fe-4539-9532-d06f12ae059e,16.47,1/28/2024 19:49,bank transfer,electronics,3,38,South Krista,tablet,1,290,19
a9e350f1-e050-4bb8-b6e9-3a10e56a1573,5b357ac9-273b-4695-b09e-0a5505440df6,73.35,1/22/2024 5:41,credit card,home & garden,3,28,Port John,mobile,1,274,5
db530ef7-54a2-4533-91fa-1fa784871da0,84a765d2-e7cc-4715-ae77-83d73d519366,63.18,3/21/2024 13:28,PayPal,clothing,5,36,Ingramstad,mobile,1,267,13
893c0125-6d73-4676-ae64-cc2898f867f1,db5d8918-3f71-4cf3-bd15-3994dd1af23a,167.78,1/22/2024 23:53,PayPal,health & beauty,2,31,Lake Donald,mobile,1,231,23
e2ab5d45-b5a2-421f-96c9-128a00bee46a,44f7e11e-05a3-4e16-a7c1-ca303fc3144c,64.74,1/30/2024 7:36,PayPal,clothing,4,33,North Jacob,desktop,1,184,7
a8333f91-5711-408e-b84a-cd6590c463b6,dfe42a7f-75ba-4d71-9172-72e378c1e77c,129.66,2/1/2024 17:47,credit card,clothing,4,39,Port Elizabeth,mobile,1,119,17
7e7863d2-547f-4709-9a41-338e671a9027,73018f3e-b0ef-49ff-9eb6-53fc6b8cf8c4,362.61,1/27/2024 4:15,PayPal,electronics,1,25,Port Brendachester,mobile,1,246,4
c9975489-e764-45a3-b27f-d59e9000cd4e,73c10639-10e0-4923-be90-c9f196fd2985,142.87,1/29/2024 16:44,PayPal,home & garden,3,41,Elizabethshire,mobile,1,111,16
f666b964-9d5b-4e0c-a23d-968900675914,8d60484a-a294-412f-9da3-9161edfc6286,778.71,1/29/2024 17:01,credit card,toys & games,5,42,East Chrisview,tablet,1,24,17
b25aa2e1-1186-40f7-b4d2-a36ff215883a,bc646ff4-18c7-4430-86b0-bd3032792500,12.49,2/28/2024 18:31,credit card,health & beauty,4,39,South Kimberlymouth,tablet,1,283,18
9980a64b-7d10-4c86-8cba-fc5ffd466cc6,e1af169d-ba5e-4176-ac1e-574da72d473b,199.17,2/10/2024 1:07,debit card,home & garden,4,35,West Jamesview,desktop,1,86,1
9cc68891-f547-47cc-ae45-a248f6c83fb2,9ce757bc-87e0-427a-8913-bc0f058b6ae4,65.54,4/2/2024 4:19,bank transfer,health & beauty,5,33,Lawrencefort,tablet,1,9,4
480ae2c6-8cc0-4ac7-a23b-1aec7c9a496d,a7b89846-4760-4b7a-9be9-1c8194792190,117.94,3/29/2024 23:23,bank transfer,home & garden,1,45,Breannabury,tablet,1,328,23
e23bc816-4d9d-440d-bbc2-4422a191ad6a,ea127108-7374-4caf-8805-33819f5c20db,200.53,1/29/2024 2:16,debit card,health & beauty,3,58,Alexandermouth,desktop,1,72,2
6cd8e5e9-88ee-47ae-bdcd-55d3303b3b90,2d66a36e-6bfc-4a6a-8da1-b35977cbabfa,206.71,3/11/2024 6:25,bank transfer,toys & games,3,24,Timothymouth,desktop,1,341,6
a9f319cf-c5fe-40be-809b-9d67ce773c2d,59ef441a-99a1-47bc-9420-2bb75c6a8dff,444.42,1/28/2024 5:41,bank transfer,home & garden,5,45,Pettystad,tablet,1,185,5
c022f76c-d114-4556-a8d4-1b01183df2c9,010d5a5a-85a1-4e4f-9fd3-5a7834ea264d,76,1/26/2024 3:36,credit card,health & beauty,4,32,Tammymouth,tablet,1,214,3
b6be9c73-4ec1-48c3-9397-e049c5dafa3c,728f2c4e-7d81-49fb-a31b-fe845d5e335e,357.64,2/15/2024 18:41,PayPal,toys & games,4,36,Melaniechester,desktop,1,26,18
5efa2d79-9ce0-4f58-b5b3-3ddc24f04796,dcaf7219-b257-4343-8540-877fbcf2b99c,338.41,2/28/2024 19:38,debit card,electronics,4,32,Rhondaside,tablet,1,102,19
16d0f67f-3844-4109-adbb-b9d8aa51fb3f,535ed445-ae1f-41f0-bcc6-51ae5329284d,199.65,1/18/2024 12:45,PayPal,health & beauty,2,49,North Christina,desktop,1,362,12
01c34541-7659-4da4-ac1a-e8f8f2ef9016,a389f172-c3a8-49c4-b5d8-aa8f6f418cc4,1207.74,3/4/2024 7:27,credit card,health & beauty,1,39,South Nicolechester,desktop,1,314,7
a6f244e9-a780-4e1c-9d35-6905aa38a2bf,2b4f4155-ce8d-4164-a95f-f61751043e07,60.17,3/12/2024 16:31,credit card,clothing,2,35,New Dustin,tablet,1,203,16
0e5c608d-dc20-4f69-8fff-ea034800b0b5,c55e53b3-6953-4f43-89a1-98e6b5b00eae,72.06,3/11/2024 15:58,debit card,clothing,3,42,Georgeshire,desktop,1,283,15
2ef9ecf2-976d-4350-80cb-7fb9bc374ed1,0d5b2abf-8149-45af-a72f-65c11f047601,1168.08,1/28/2024 16:59,debit card,electronics,1,26,Mannbury,mobile,1,125,16
d9826807-4c1b-4cc4-94c4-33b8bd275a60,d3681e65-026b-4088-a11c-1665ec3e3b54,65.08,2/20/2024 21:34,PayPal,toys & games,5,60,Port Brenda,tablet,1,81,21
da438dad-e17c-47ff-96ab-78f7ab353e57,aeeacfbf-bebf-42cd-bd00-f0df052c2482,509.2,1/24/2024 13:20,credit card,electronics,4,46,New Rubenstad,desktop,1,183,5
5ea215c4-8926-415e-a981-4021b3b34cab,20595ca1-7eab-4c2c-861d-2ef5a3bc8611,107.34,2/6/2024 20:29,bank transfer,health & beauty,2,14,New Brianfort,mobile,1,243,20
b11f1521-ea78-423b-90fc-613050fdd748,7dbb3735-0f09-4dd0-a1f8-664dbb01e230,63.65,2/10/2024 8:45,credit card,electronics,1,35,Robynville,desktop,1,299,8
62f6accd-5ab7-4cd7-9e9a-50c38cd821e8,c7a5d8b5-5ee7-4bae-87e6-3cce369c4125,310.87,1/15/2024 20:50,credit card,electronics,3,43,North Jeffreyville,desktop,1,11,20
3e3c3839-5c0a-4f24-8be3-6058371e235b,f809e429-07d6-4ab4-93bf-d1c46893a0be,126.72,1/26/2024 20:05,credit card,clothing,1,33,East Eric,desktop,1,339,20
90575bf1-5095-4e0d-8d8c-0d1f4bdf933f,7ffda2e4-f7bf-4159-ab87-a04673d29eb4,193.93,2/20/2024 22:51,bank transfer,clothing,3,24,Lake Phillip,mobile,1,220,22
f76f40dd-921d-4978-9333-9e3601f5d112,03cc2c03-8a01-4f6d-aca3-e0b4dcbb366e,311.96,2/3/2024 4:36,PayPal,health & beauty,3,46,Brianfort,tablet,1,210,4
abc23e7e-0548-4ba2-b0a3-beb8270cd773,c0f7f749-294b-43f3-9f7d-3b2030dbf719,211.95,1/28/2024 10:10,credit card,electronics,4,26,East Julia,tablet,1,202,10
bb17b00a-749f-4e6f-a93d-784d6ed6813b,273b78f0-7e69-4933-b9bb-ebe25b2a5b6d,228.05,2/9/2024 2:16,debit card,clothing,4,19,Lake Marioburgh,desktop,1,154,2
2b25b733-c877-4b20-840d-0ade66328376,374d7f67-4832-44f7-8655-60eac9d86053,410.91,1/19/2024 1:55,credit card,electronics,3,44,Lake Sarahmouth,mobile,1,134,1
8d6e09d3-6e5a-4d98-9f67-aa804a865c50,02a1f459-ec8f-42ad-b72e-8a846953b23f,60.84,3/18/2024 0:07,bank transfer,electronics,2,24,Johnmouth,mobile,1,241,0
e85f2302-4116-4e72-9527-7d2af6125173,1033decd-5a36-4d9e-b0b4-ca663a178e50,2588.75,3/25/2024 8:39,PayPal,toys & games,2,29,West Theresaville,mobile,1,21,1
87d6bcbc-0f7f-4988-af2a-618e0b9c1841,f314ae65-5964-4028-aeb2-fdd685b52d82,424.89,1/10/2024 6:22,bank transfer,toys & games,4,29,South Amberport,tablet,1,316,6
3f980161-08ae-4b2c-bba6-2ef5544a0711,880c37c6-de5a-4d3d-83f2-d35f150793fe,156.42,1/26/2024 8:21,debit card,home & garden,1,27,East Lisaborough,tablet,1,306,8
d5b10bf5-f674-4661-a4ba-8d54b46e07a3,939d2ecd-05e8-4e55-9b12-c75191931db5,311.74,3/18/2024 13:07,bank transfer,home & garden,4,38,West Samanthamouth,desktop,1,186,13
e9a0a5d0-94e2-4a32-8620-bf49da676488,9156b9b6-c785-490c-842f-3c4fa4c7e003,134.76,1/30/2024 14:13,debit card,clothing,5,36,Kristiville,desktop,1,328,14
ffac70ff-b6e1-428e-91ae-c18011a6ce84,cf0d4a41-ef5a-4aab-b530-69ac8d2efeb0,251.98,1/17/2024 23:33,debit card,health & beauty,1,42,North Ericburgh,tablet,1,279,23
f877cd6f-7867-44b6-875a-7faf7306cfea,32a0d2ba-35aa-4c7d-9906-57b838ab3bc5,282.47,3/2/2024 12:13,bank transfer,clothing,5,58,Alvarezstad,tablet,1,337,12
82590138-97d5-4acc-bb09-44404839b7c9,d8247407-0f77-467a-8c94-04b8fa1d9e5c,17.49,3/4/2024 4:33,credit card,toys & games,2,26,South Linda,mobile,1,102,4
50ffa83d-0799-4d6b-b3e6-25ed2d0c47b9,23eaac45-6972-4d77-ad29-2e3393a4c3a9,297.14,3/5/2024 23:13,PayPal,toys & games,2,46,Hectorchester,mobile,1,221,23
c9201c31-c4ae-499d-8f4b-ad03eeb54e18,b1afe04c-eb0c-4e1f-9b7d-d40de05c40b9,183.25,1/5/2024 23:26,PayPal,toys & games,1,18,Zunigafort,desktop,1,172,23
57ff1838-6611-4d93-b9b2-ee667aa06534,b0811695-ca81-4c3f-81fb-6c1ea29dd714,59.62,3/10/2024 15:37,debit card,home & garden,1,38,Robinsonview,desktop,1,226,15
f7706cad-f989-4be2-873c-769c3b1e16ba,e6b13047-bf84-4a9e-8400-1ad19d55b7e3,80.22,3/31/2024 22:44,bank transfer,clothing,3,31,East Ericachester,mobile,1,11,22
b49a2e7c-8e8b-4b2b-a013-21c9bf42696c,e9274263-43d0-4cdf-a018-9f60bc726bdb,201.35,2/22/2024 0:13,PayPal,health & beauty,3,28,East Richard,desktop,1,115,0
95a5f0f3-1362-4c3e-83be-be8bf72b1e10,bb4e1525-53cc-4987-a217-19c631527cda,96.93,3/13/2024 21:26,bank transfer,clothing,3,39,Joelberg,mobile,1,50,21
3a720d2a-c397-48fe-90ec-8d2aac341625,b0681532-bfce-4edc-8d8f-89e9ebd121f3,338.33,1/7/2024 19:34,PayPal,clothing,2,27,West Kristina,desktop,1,294,19
73285442-68f6-4a73-b6c6-f34cfbdeb1bc,1b66492b-ad41-40f3-b371-a9d08b30e2f7,11.59,1/25/2024 5:59,bank transfer,home & garden,2,39,West Scott,tablet,1,252,5
1bb199cb-b036-4f28-b1b6-4b3495476074,ddb56d5e-8fc3-4a52-826d-2d8116263989,73.34,2/9/2024 0:40,PayPal,home & garden,1,34,North Stephanieton,mobile,1,60,0
68c87734-c3e2-45de-aa61-8183a1c9e3a1,6ef5513a-d13c-456e-84b5-563fa2a1f725,34.38,1/10/2024 9:33,bank transfer,electronics,4,28,Bryanfort,tablet,1,84,9
c8bc7802-f28b-4d45-8f69-c2fc254be38b,13719b98-8152-40c0-882b-017e8c7d0cc2,128.04,1/4/2024 9:26,debit card,electronics,1,16,Simpsonport,tablet,1,150,9
f12dde1d-dfc7-4b5c-9f5a-f49384cbe230,9ec902d9-3ebd-4c0a-a5e1-e40cd8196e09,42.13,3/7/2024 10:37,PayPal,electronics,5,19,Aliciamouth,tablet,1,296,10
78689215-92e8-426c-8479-f0642407c417,3fc18cd5-ca90-4ddc-8767-f105c7b93a57,55.95,3/28/2024 18:09,credit card,toys & games,4,36,Matachester,desktop,1,53,18
462d88b8-fbe6-4d4c-ba15-6b49c3f2ef4a,d4295a9d-0180-469a-8130-b6b28ff24b3c,264.6,1/5/2024 22:54,debit card,home & garden,5,32,East Andrewview,mobile,1,277,22
3ece57b3-fd7a-4480-abdb-12266ef52a58,32521341-e19a-493f-aba2-fa2efa40a7f5,36.95,3/20/2024 0:21,bank transfer,health & beauty,4,33,East Jenniferstad,tablet,1,119,0
8bf09fff-c827-4c4d-9f41-6aa6345feeec,d896157b-8652-449f-82b1-ef67a362b693,1991.05,2/11/2024 6:20,debit card,electronics,2,16,Moniqueburgh,tablet,1,204,6
9ec4e939-d7c0-4b08-8a76-f5b600739596,71b7bacf-244f-4187-85c1-0d4bb5d8733b,44.74,3/23/2024 21:03,bank transfer,toys & games,2,21,New Kathryn,mobile,1,247,21
ea950faa-e098-4545-a4c6-9a5e64c5af86,077a405d-68bf-4bed-a3c5-2c39f8df1838,41.34,2/16/2024 12:32,credit card,electronics,2,44,Woodschester,desktop,1,306,12
8f897660-3220-4e6d-ab4e-78ebf1cd9a5c,c0591711-51d5-4c7c-9b79-ef7d001f19af,78.17,2/19/2024 20:13,PayPal,toys & games,5,40,Port Alexander,tablet,1,62,20
1dbf0741-6d93-4e1a-8677-d6854d45ff89,ec2af6ef-ddf3-4b46-b510-310a1fb5655d,107.84,3/27/2024 14:45,debit card,toys & games,1,15,North Ashleyborough,tablet,1,340,14
03c4008d-98c5-4142-bc87-142803b81232,1d3ad979-082f-4cac-9d14-bb7b87f150d3,16.54,3/29/2024 9:41,PayPal,health & beauty,1,32,Bensonfurt,desktop,1,289,9
1c30bac7-c5b1-41d4-b9c6-9785f9100c16,f568111a-ec29-48e1-9d63-a557d7fb4979,307.11,1/21/2024 15:19,PayPal,clothing,2,44,New James,tablet,1,71,15
0abe7b23-adae-4f60-b4e0-544dbfef69f6,09fc9bc0-d777-4296-aaa1-851349426188,779.57,3/13/2024 16:45,PayPal,electronics,5,46,South Stacyside,tablet,1,84,16
b543a0fa-06e3-4c02-a7a8-cf2874bb9a4e,dc7c6307-f8ef-41ae-905d-8a312ba781b5,131.32,2/20/2024 0:00,credit card,home & garden,3,51,South Nicholaston,mobile,1,185,0
3c543ec8-8991-40ec-a1fa-10223ca58767,c1faa18a-6c85-4d08-8b7e-76214529bf70,48.8,3/23/2024 10:33,credit card,clothing,4,46,Taylorview,mobile,1,157,10
144f13d7-ede2-4493-8dfa-3acff81b794d,d8a12a1f-9f99-426b-abcb-348ecfabc6ed,268.23,3/30/2024 15:14,debit card,health & beauty,2,35,Blanchardport,mobile,1,260,15
1f8601c4-1d3f-4253-9d76-146a0228a3cc,209f5c20-1920-417f-83e5-e8dd48dbcc40,61.08,1/3/2024 8:28,debit card,toys & games,2,43,Wendyberg,tablet,1,152,8
068a5628-fa24-4b31-936f-ee6623872178,f48540dc-d4aa-446d-90b5-6ec5d6f586b3,94.18,4/2/2024 4:31,PayPal,clothing,1,48,West John,mobile,1,211,4
2b4ea1b3-5133-4678-988a-ce72b2e71ec4,5b29c73c-d685-49ae-8564-38491d240130,111.85,3/10/2024 4:57,credit card,home & garden,4,42,Lisaport,mobile,1,140,4
37bf9cc7-60c1-4e64-8fca-a941d3f8264d,aa667ff4-67a2-46b4-91bf-40307bff27e0,198.2,2/25/2024 12:41,credit card,toys & games,5,37,Wintersbury,desktop,1,20,12
91527fd5-7170-4133-8dfc-03c1cf3f7e94,f3795cbc-17a0-46ec-98ec-acc26afd8825,21.26,3/8/2024 12:13,PayPal,electronics,4,43,South Pamela,tablet,1,28,12
554c8807-73a9-4657-8254-27ecd9409e87,b003ad07-8421-4125-ab5d-cb36e6a303a6,90.07,2/22/2024 10:20,bank transfer,health & beauty,3,34,Christinefurt,mobile,1,333,10
8b32f02d-170c-466e-8a79-0c009c231375,5044d976-d631-4606-a2bc-b665bf751f82,18.76,3/27/2024 3:26,debit card,clothing,3,32,Guerreroburgh,desktop,1,326,3
16b35250-29f2-450f-a794-36a5825be0c5,32c143f2-f5ed-4e6c-9a3a-67df9958592e,230.34,1/28/2024 13:25,credit card,health & beauty,1,34,Port Jenniferstad,desktop,1,38,13
d4b32683-611c-4a09-975f-0a018a186668,6e8f5413-54a4-4686-934b-31f8ccce469e,44.13,2/10/2024 13:19,bank transfer,electronics,2,27,Port Tom,desktop,1,322,13
9ef16b79-53d8-47df-95f3-3091d3da9ffd,7376d829-966c-4cef-9661-c617352797e6,42.56,3/26/2024 2:56,credit card,toys & games,4,21,Snydertown,desktop,1,163,2
dfe5ee6b-39e3-4560-88ba-9b933631b2a9,bfa20552-ad72-45bc-997d-3a1e1483adaf,421.92,3/12/2024 7:22,debit card,toys & games,1,38,Brendahaven,tablet,1,160,7
5e0fc49b-12fd-4110-8b53-05c4a4371018,05b1b984-9ca1-433c-a26e-da754afb0598,111.63,3/25/2024 22:27,PayPal,electronics,2,41,New Jessicastad,tablet,1,214,22
14a97b9d-cccd-46c7-b9fb-bbd1cff6d5c2,00de1166-36fc-4a51-b035-a104752d4ff3,32,3/15/2024 9:48,credit card,health & beauty,2,32,West Brandon,desktop,1,147,9
9a0f5a55-1db0-4f2f-8855-a4bc5f782e68,b2db0fb5-6972-426e-a559-f6be9cb93b4f,183.29,1/2/2024 14:59,debit card,electronics,4,41,Bensonchester,mobile,1,273,14
57272465-d1e8-4f98-b296-d8b8c0dd5646,4cde8088-0303-43ef-9a39-8ce3a588614c,171.86,3/6/2024 7:21,debit card,home & garden,3,38,North Matthew,desktop,1,66,7
82b79826-4c32-4465-9956-04b148c4b003,ab76b02e-3f8a-4bb0-93c5-8d9d4bacf821,127.55,1/29/2024 23:11,PayPal,electronics,1,21,New Justinburgh,mobile,1,139,23
28aa3e0d-fb29-4ffa-b4de-2bd4c47deb37,12942af8-e26e-454c-abbb-ae3a0dd890d9,372.73,1/18/2024 20:30,PayPal,home & garden,2,41,South Mia,desktop,1,155,20
131af92d-fa56-4bc3-a882-7d579d0b8d86,b38ad7a8-7906-4157-b209-2f8fff343e64,28.3,3/17/2024 12:52,bank transfer,home & garden,5,35,Angelside,tablet,1,142,12
